stop_id,station_id,stop_code,station_code,station_distance,stop_lat,stop_lon,google_walking_distance,gh_walking_distance,google_station_lat,google_station_lon,gh_station_lat,gh_station_lon,google_directions,gh_directions
23193,37332,35185,17064,333.50545398088815,31.905693,34.806194,435,364.059,31.90895,34.80604,31.90851,34.8064,31.905711 34.806245 31.906165 34.806025 31.906193 34.806142 31.908593 34.805212 31.908965 34.806034,31.905709 34.806241 31.906172 34.806019 31.906257 34.806103 31.906422 34.806022 31.907524 34.805595 31.907680 34.805610 31.907760 34.805667 31.907920 34.806117 31.907987 34.806246 31.908273 34.806330 31.908283 34.806359 31.908347 34.806402 31.908397 34.806382 31.908421 34.806336
23220,37306,35275,17090,168.43714979522977,32.000870,34.868798,516,626.319,32.00061,34.87001,32.00061,34.87001,32.000837 34.868775 32.001802 34.866969 32.000445 34.869891,32.000874 34.868801 32.001769 34.867137 32.001602 34.867696 32.001444 34.868130 32.000231 34.870425 32.000154 34.870367 32.000387 34.869921 32.000578 34.870068
23298,37354,35377,17042,57.3416647103535,32.106362,34.863805,90,82.351,32.10601,34.86312,32.10601,34.86312,32.106319 34.863823 32.105890 34.863110,32.106329 34.863818 32.106256 34.863578 32.106187 34.863465 32.105954 34.863309 32.105906 34.863158
23299,37354,35378,17042,241.66612389502004,32.104148,34.863750,212,213.293,32.10601,34.86312,32.10601,34.86312,32.104164 34.863815 32.105696 34.863257 32.105890 34.863110,32.104158 34.863792 32.105568 34.863325 32.105732 34.863167 32.105780 34.863145 32.105848 34.863149 32.105918 34.863201 32.105906 34.863158
23350,37352,35434,17044,221.8343144984279,32.113905,34.901110,366,404.482,32.11209,34.90125,32.11209,34.90125,32.113950 34.901114 32.114001 34.900400 32.112078 34.901247,32.114007 34.901116 32.113967 34.902048 32.113905 34.902350 32.113367 34.902289 32.113272 34.902238 32.112814 34.902160 32.112068 34.902085 32.112010 34.901982 32.112057 34.901368 32.112116 34.901273
23497,37302,35632,17094,130.79203339796945,32.121294,34.935821,113,110.971,32.12072,34.9348,32.12072,34.9348,32.121264 34.935807 32.121098 34.935799 32.120710 34.935077,32.121290 34.935824 32.121270 34.935783 32.121199 34.935748 32.121154 34.935752 32.121045 34.935685 32.121009 34.935573 32.120987 34.935264 32.120929 34.935153 32.120820 34.935075 32.120710 34.935070
23670,37332,35820,17064,183.45027158341517,31.910257,34.805736,172,171.785,31.90895,34.80604,31.90895,34.80604,31.910261 34.805737 31.910245 34.805799 31.909103 34.806302 31.908965 34.806034,31.910291 34.805763 31.910268 34.805803 31.909720 34.806071 31.909272 34.806224 31.909136 34.806298 31.908977 34.806019
23671,37332,35821,17064,309.9869262631187,31.911320,34.805253,296,295.964,31.90895,34.80604,31.90895,34.80604,31.911317 34.805245 31.910360 34.805741 31.909103 34.806302 31.908965 34.806034,31.911335 34.805286 31.910408 34.805776 31.910268 34.805803 31.909720 34.806071 31.909272 34.806224 31.909136 34.806298 31.908977 34.806019
23676,37332,35826,17064,285.0680186613676,31.910988,34.807696,365,375.925,31.90895,34.80604,31.90895,34.80604,31.910944 34.807705 31.910647 34.806476 31.910458 34.805989 31.909103 34.806302 31.908965 34.806034,31.910963 34.807701 31.910914 34.807374 31.910821 34.806975 31.910622 34.806363 31.910408 34.805776 31.910268 34.805803 31.909720 34.806071 31.909272 34.806224 31.909136 34.806298 31.908977 34.806019
23680,37364,35830,17032,261.2038732533817,32.264293,34.858555,461,466.955,32.2626,34.86004,32.2626,34.86004,32.264312 34.858517 32.264263 34.858482 32.262273 34.858740 32.262606 34.860015,32.264314 34.858518 32.264260 34.858476 32.264069 34.858423 32.263956 34.858439 32.263861 34.858519 32.263730 34.858653 32.263657 34.858755 32.263516 34.858884 32.263422 34.858943 32.263217 34.859013 32.263035 34.858996 32.262804 34.858921 32.262303 34.858719 32.262187 34.858723 32.262055 34.858790 32.262004 34.858840 32.261998 34.858875 32.261947 34.858875 32.261903 34.859106 32.261867 34.859218 32.261804 34.859620 32.261808 34.859675 32.261932 34.859810 32.262607 34.860006
23681,37364,35831,17032,271.39867983577875,32.263596,34.857631,519,523.164,32.2626,34.86004,32.2626,34.86004,32.263563 34.857683 32.263971 34.858029 32.262034 34.858557 32.262606 34.860015,32.263578 34.857662 32.264044 34.858053 32.263975 34.858248 32.263730 34.858653 32.263657 34.858755 32.263516 34.858884 32.263422 34.858943 32.263217 34.859013 32.263035 34.858996 32.262804 34.858921 32.262303 34.858719 32.262187 34.858723 32.262055 34.858790 32.262004 34.858840 32.261998 34.858875 32.261947 34.858875 32.261903 34.859106 32.261867 34.859218 32.261804 34.859620 32.261808 34.859675 32.261932 34.859810 32.262607 34.860006
23691,37332,35841,17064,339.65408028587376,31.909275,34.802817,701,595.978,31.90895,34.80604,31.90895,34.80604,31.909283 34.802754 31.911141 34.802767 31.911245 34.803087 31.909882 34.804458 31.909938 34.804567 31.908593 34.805212 31.908965 34.806034,31.909283 34.802760 31.909399 34.802782 31.909424 34.803063 31.909692 34.803001 31.910122 34.803065 31.910476 34.803888 31.909910 34.804395 31.909928 34.804512 31.910183 34.805115 31.910323 34.805632 31.910324 34.805690 31.910268 34.805803 31.909720 34.806071 31.909272 34.806224 31.909136 34.806298 31.908977 34.806019
23734,37298,35886,17098,244.1979302681365,31.948657,34.805192,328,303.025,31.94893,34.8025,31.94893,34.8025,31.948701 34.805208 31.949463 34.802548 31.948978 34.802424,31.948639 34.805186 31.949384 34.802694 31.948934 34.802487
23880,37298,36053,17098,239.9408206947562,31.948773,34.805160,320,296.427,31.94893,34.8025,31.94893,34.8025,31.948729 34.805136 31.949463 34.802548 31.948978 34.802424,31.948656 34.805119 31.949384 34.802694 31.948934 34.802487
23975,37344,36179,17052,297.1249181782246,32.014335,34.758943,418,1241.917,32.014963,34.762128,32.014963,34.762128,32.014325 34.758995 32.015573 34.759291 32.014974 34.762131,32.014340 34.758917 32.015558 34.759266 32.015451 34.759934 32.015192 34.761116 32.014983 34.762391 32.015152 34.762397 32.016600 34.762322 32.017696 34.762215 32.018560 34.762031 32.017759 34.762126 32.016374 34.762178 32.014963 34.762192
23980,37344,36187,17052,265.78541215452685,32.013952,34.764801,306,1060.437,32.014963,34.762128,32.014963,34.762128,32.013952 34.764850 32.014229 34.764852 32.014974 34.762131,32.013956 34.764863 32.014045 34.764856 32.014258 34.764782 32.014402 34.764654 32.014553 34.764406 32.014593 34.764181 32.014757 34.763520 32.014879 34.763555 32.014962 34.763212 32.015171 34.762657 32.015217 34.762604 32.015386 34.762510 32.015827 34.762358 32.016600 34.762322 32.017696 34.762215 32.018560 34.762031 32.017759 34.762126 32.016374 34.762178 32.014963 34.762192
24053,37344,36266,17052,327.6924877708055,32.016465,34.759400,360,1155.509,32.014963,34.762128,32.014963,34.762128,32.016463 34.759364 32.015843 34.759431 32.015234 34.761735 32.015070 34.761736 32.014974 34.762131,32.016460 34.759294 32.015849 34.759335 32.015749 34.759406 32.015651 34.759520 32.015316 34.761327 32.015152 34.762397 32.016600 34.762322 32.017696 34.762215 32.018560 34.762031 32.017759 34.762126 32.016374 34.762178 32.014963 34.762192
24056,37344,36269,17052,169.71049581777012,32.014591,34.763883,171,928.35,32.014963,34.762128,32.014963,34.762128,32.014635 34.763895 32.014974 34.762131,32.014661 34.763907 32.014757 34.763520 32.014879 34.763555 32.014962 34.763212 32.015171 34.762657 32.015217 34.762604 32.015386 34.762510 32.015827 34.762358 32.016600 34.762322 32.017696 34.762215 32.018560 34.762031 32.017759 34.762126 32.016374 34.762178 32.014963 34.762192
24057,37344,36270,17052,196.43871314373908,32.014706,34.764162,205,936.68,32.014963,34.762128,32.014963,34.762128,32.014689 34.764158 32.014817 34.763499 32.014720 34.763473 32.014974 34.762131,32.014736 34.764172 32.014962 34.763212 32.015171 34.762657 32.015217 34.762604 32.015386 34.762510 32.015827 34.762358 32.016600 34.762322 32.017696 34.762215 32.018560 34.762031 32.017759 34.762126 32.016374 34.762178 32.014963 34.762192
24081,37346,36296,17050,311.30111018399106,32.033108,34.757991,609,828.206,32.03556,34.75971,32.03556,34.75971,32.033179 34.758007 32.033273 34.757440 32.035456 34.757898 32.035563 34.758590 32.036341 34.758666 32.036043 34.759175 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.033180 34.758009 32.033284 34.757420 32.033699 34.757508 32.033550 34.758437 32.034454 34.758624 32.034472 34.758683 32.034628 34.758691 32.034786 34.758721 32.034871 34.758675 32.034969 34.758668 32.035151 34.758704 32.035177 34.758655 32.035284 34.758616 32.035687 34.758608 32.036318 34.758655 32.036306 34.758843 32.036243 34.759036 32.036125 34.759176 32.036067 34.759196 32.036058 34.759293 32.035926 34.759332 32.035864 34.759387 32.035798 34.759474 32.035739 34.759633 32.035714 34.759856 32.035769 34.760069 32.035873 34.760232 32.035829 34.760273 32.035915 34.760362 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
24083,37346,36298,17050,312.7311310487007,32.036475,34.762879,349,354.559,32.03556,34.75971,32.03556,34.75971,32.036522 34.762879 32.036271 34.760601 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.036527 34.762878 32.036520 34.761659 32.036402 34.760873 32.036375 34.760767 32.036286 34.760648 32.036068 34.760537 32.035707 34.760445 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
24460,37364,37123,17032,22.807507092647324,32.262543,34.860044,6,6.065,32.2626,34.86004,32.2626,34.86004,32.262553 34.859998 32.262606 34.860015,32.262554 34.859991 32.262607 34.860006
24680,37306,37528,17090,306.5171670836695,32.001534,34.867538,376,486.452,32.00061,34.87001,32.00061,34.87001,32.001497 34.867508 32.001802 34.866969 32.000445 34.869891,32.001547 34.867548 32.001769 34.867137 32.001602 34.867696 32.001444 34.868130 32.000231 34.870425 32.000154 34.870367 32.000387 34.869921 32.000578 34.870068
24713,37394,37562,17002,73.66834598546596,31.900994,35.004986,233,222.361,31.90076,35.00578,31.90076,35.00578,31.900994 35.004987 31.901648 35.004908 31.900598 35.005702,31.900995 35.005003 31.900481 35.005040 31.900302 35.004992 31.900202 35.004928 31.900374 35.005129 31.900467 35.005376 31.900518 35.005530 31.900568 35.005779 31.900574 35.005961 31.900616 35.005742
24763,37348,37632,17048,308.6362877067376,32.037587,34.779672,387,497.536,32.03669,34.77638,32.03669,34.77638,32.037625 34.779700 32.038162 34.778686 32.036626 34.776420,32.037621 34.779697 32.038094 34.778812 32.038026 34.778735 32.038094 34.778629 32.038023 34.778519 32.038477 34.777972 32.038558 34.777908 32.038357 34.777776 32.037999 34.777650 32.037693 34.777618 32.037415 34.777612 32.036673 34.776478 32.036645 34.776421 32.036691 34.776382
24784,37344,37660,17052,171.9544865833979,32.015292,34.760457,162,986.375,32.014963,34.762128,32.014963,34.762128,32.015339 34.760470 32.014974 34.762131,32.015342 34.760471 32.015192 34.761116 32.014983 34.762391 32.015152 34.762397 32.016600 34.762322 32.017696 34.762215 32.018560 34.762031 32.017759 34.762126 32.016374 34.762178 32.014963 34.762192
24861,37298,37792,17098,71.84834799832522,31.948823,34.801870,246,236.78,31.94893,34.8025,31.94893,34.8025,31.948818 34.801835 31.947891 34.801791 31.948950 34.802415,31.948821 34.801911 31.948129 34.801871 31.948043 34.801877 31.947909 34.801919 31.947953 34.802129 31.948316 34.802234 31.948934 34.802487
24994,37296,37927,17100,59.900734372353945,32.170550,34.901138,30,28.83,32.17028,34.90121,32.17028,34.90121,32.170550 34.901076 32.170280 34.901076,32.170550 34.901137 32.170292 34.901107
25328,37298,38428,17098,263.49467511904305,31.950974,34.801212,921,347.128,31.94893,34.8025,31.94893,34.8025,31.951137 34.801195 31.949305 34.798974 31.947774 34.801050 31.947765 34.800866 31.947510 34.801212 31.947602 34.801406 31.947868 34.801473 31.947682 34.801653 31.948006 34.801706 31.947891 34.801791 31.948950 34.802415,31.950919 34.801208 31.950789 34.802313 31.950470 34.802277 31.949934 34.802161 31.949110 34.802043 31.948992 34.802512 31.948934 34.802487
25352,37342,38452,17054,54.82662975485531,32.001476,34.759530,100,93.32,32.001251,34.759445,32.001251,34.759445,32.001425 34.759522 32.001485 34.759075 32.001279 34.759449,32.001410 34.759521 32.001455 34.759079 32.001335 34.759055 32.001290 34.759451
25353,37342,38453,17054,29.536913218586093,32.001242,34.759341,10,9.594,32.001251,34.759445,32.001251,34.759445,32.001289 34.759348 32.001279 34.759449,32.001302 34.759350 32.001290 34.759451
25362,37346,38462,17050,21.34556972773558,32.035598,34.759942,31,21.167,32.03556,34.75971,32.03556,34.75971,32.035679 34.759932 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.035605 34.759942 32.035613 34.759739 32.035596 34.759734
25575,37326,11038,17070,72.99213627671128,31.774714,34.666142,61,91.027,31.774277,34.665602,31.774277,34.665602,31.774739 34.665847 31.774304 34.665587 31.774276 34.665598,31.774717 34.666104 31.774475 34.666079 31.774408 34.666047 31.774323 34.665975 31.774285 34.665923 31.774262 34.665859 31.774224 34.665584 31.774267 34.665577
25714,37312,11178,17084,310.66905588984844,31.244352,34.795762,286,291.63,31.243369,34.798062,31.243369,34.798062,31.244391 34.795788 31.243982 34.797924 31.243447 34.798078 31.243384 34.798034,31.244362 34.795770 31.244128 34.796237 31.244050 34.796504 31.244003 34.797059 31.243994 34.797901 31.243981 34.797937 31.243944 34.797980 31.243848 34.798023 31.243356 34.798020 31.243376 34.798056
25836,37312,11300,17084,71.68225778368465,31.242802,34.797798,78,65.909,31.243369,34.798062,31.243369,34.798062,31.242802 34.797796 31.243300 34.797868 31.243296 34.797970 31.243384 34.798034,31.242802 34.798034 31.243224 34.798034 31.243356 34.798020 31.243376 34.798056
26456,37312,13462,17084,62.347647746247546,31.242770,34.797904,71,69.466,31.243369,34.798062,31.243369,34.798062,31.242770 34.797904 31.243296 34.797970 31.243384 34.798034,31.242770 34.798034 31.243224 34.798034 31.243356 34.798020 31.243376 34.798056
26652,37312,13907,17084,171.9311347265038,31.243017,34.796743,216,195.38,31.243369,34.798062,31.243369,34.798062,31.243434 34.796746 31.243844 34.798032 31.243447 34.798078 31.243384 34.798034,31.243448 34.796741 31.243451 34.797738 31.243463 34.797910 31.243504 34.797964 31.243756 34.798023 31.243356 34.798020 31.243376 34.798056
26672,37312,13961,17084,340.271385827893,31.242226,34.802043,1028,709.396,31.243369,34.798062,31.243369,34.798062,31.242219 34.802057 31.239426 34.798189 31.240767 34.797148 31.241787 34.798120 31.243371 34.798087,31.242225 34.802046 31.241395 34.801513 31.240940 34.801119 31.240668 34.800822 31.240840 34.800429 31.240918 34.800287 31.241126 34.799998 31.241369 34.799795 31.241631 34.799654 31.241808 34.799595 31.241967 34.799572 31.242669 34.799535 31.242651 34.798731 31.243411 34.798697 31.243411 34.798119 31.243376 34.798056
26689,37314,13992,17082,313.6581587417548,31.260746,34.806383,527,365.916,31.261923,34.809011,31.261923,34.809011,31.260801 34.806385 31.260811 34.805980 31.262416 34.806006 31.262419 34.806088 31.262514 34.806157 31.261923 34.809008,31.260789 34.806384 31.260767 34.807413 31.260749 34.807681 31.260700 34.808063 31.260663 34.808202 31.260587 34.808343 31.260633 34.808315 31.260727 34.808316 31.260773 34.808346 31.260901 34.808562 31.261158 34.808755 31.261245 34.808803 31.261401 34.808824 31.261458 34.808861 31.261530 34.808878 31.261704 34.808835 31.261745 34.808841 31.261791 34.808857 31.261814 34.808911 31.261933 34.808991
26846,37312,14330,17084,348.1945582800265,31.245275,34.796175,418,425.426,31.243369,34.798062,31.243369,34.798062,31.245315 34.796123 31.245004 34.795778 31.244099 34.797950 31.243447 34.798078 31.243384 34.798034,31.245325 34.796110 31.245208 34.795986 31.244900 34.795591 31.244741 34.795570 31.244618 34.795616 31.244511 34.795704 31.244301 34.796104 31.244210 34.796313 31.244128 34.796618 31.244033 34.796618 31.244003 34.797059 31.243994 34.797901 31.243981 34.797937 31.243944 34.797980 31.243848 34.798023 31.243356 34.798020 31.243376 34.798056
26915,37314,14454,17082,318.3359361468153,31.261391,34.806037,423,434.449,31.261923,34.809011,31.261923,34.809011,31.261391 34.805982 31.262416 34.806006 31.262419 34.806088 31.262514 34.806157 31.261923 34.809008,31.261392 34.805973 31.262313 34.806001 31.262437 34.806017 31.262472 34.806121 31.262554 34.806128 31.262554 34.806112 31.262513 34.806108 31.262520 34.807275 31.262511 34.807521 31.262479 34.807741 31.262451 34.807859 31.262314 34.808240 31.261953 34.809005 31.261933 34.808991
27130,37324,14730,17072,67.18968016972912,31.676748,34.605146,52,55.102,31.67653,34.60493,31.67653,34.60493,31.676748 34.605093 31.676463 34.605146 31.676457 34.604944,31.676747 34.605081 31.676439 34.605085 31.676441 34.604977 31.676531 34.604973
27147,37316,14747,17080,146.00067549791532,31.602892,34.776604,162,152.77,31.60339,34.77763,31.60339,34.77763,31.602925 34.776639 31.602645 34.777095 31.603407 34.777566,31.602923 34.776638 31.602715 34.776898 31.602670 34.777196 31.602767 34.777308 31.602850 34.777363 31.603410 34.777549
27493,37316,15175,17080,296.7659585325309,31.602709,34.780940,1456,1342.249,31.60339,34.77763,31.60339,34.77763,31.602677 34.780980 31.598198 34.776880 31.599541 34.774875 31.599974 34.775106 31.599757 34.775758 31.602463 34.777140 31.603407 34.777566,31.602678 34.780976 31.602600 34.780882 31.602175 34.780576 31.600187 34.779252 31.599712 34.778897 31.599479 34.778661 31.599205 34.778259 31.598954 34.777771 31.598812 34.777567 31.598474 34.777202 31.598383 34.777079 31.598319 34.776956 31.598296 34.776827 31.598314 34.776746 31.598387 34.776596 31.599220 34.775301 31.599267 34.775348 31.599352 34.775568 31.599672 34.775700 31.599913 34.775827 31.600270 34.776095 31.600691 34.776366 31.602510 34.777172 31.602515 34.777245 31.602546 34.777280 31.602781 34.777340 31.603410 34.777549
27495,37316,15177,17080,312.27522685804286,31.602202,34.780865,1418,1304.04,31.60339,34.77763,31.60339,34.77763,31.602229 34.780813 31.598130 34.776982 31.599541 34.774875 31.599974 34.775106 31.599757 34.775758 31.602463 34.777140 31.603407 34.777566,31.602241 34.780785 31.601060 34.780002 31.601117 34.779871 31.600187 34.779252 31.599712 34.778897 31.599479 34.778661 31.599205 34.778259 31.598954 34.777771 31.598812 34.777567 31.598474 34.777202 31.598383 34.777079 31.598319 34.776956 31.598296 34.776827 31.598314 34.776746 31.598387 34.776596 31.599220 34.775301 31.599267 34.775348 31.599352 34.775568 31.599672 34.775700 31.599913 34.775827 31.600270 34.776095 31.600691 34.776366 31.602510 34.777172 31.602515 34.777245 31.602546 34.777280 31.602781 34.777340 31.603410 34.777549
27865,37290,15596,17106,131.4842672479503,31.517042,34.586301,150,311.14,31.51571,34.58705,31.51571,34.58705,31.517030 34.586242 31.515698 34.586512,31.517034 34.586258 31.516567 34.586368 31.516636 34.586697 31.516246 34.586935 31.516104 34.586894 31.516021 34.586947 31.515987 34.587068 31.515980 34.587205 31.516003 34.587409 31.516087 34.587567 31.516032 34.587610 31.516006 34.587682 31.515912 34.587698 31.515903 34.587269 31.515709 34.587269
27870,37290,15602,17106,61.3637783274554,31.516421,34.586170,133,287.639,31.51571,34.58705,31.51571,34.58705,31.516429 34.586218 31.516573 34.586184 31.516602 34.586344 31.515698 34.586512,31.516434 34.586251 31.516574 34.586221 31.516567 34.586368 31.516636 34.586697 31.516246 34.586935 31.516104 34.586894 31.516021 34.586947 31.515987 34.587068 31.515980 34.587205 31.516003 34.587409 31.516087 34.587567 31.516032 34.587610 31.516006 34.587682 31.515912 34.587698 31.515903 34.587269 31.515709 34.587269
27918,37312,15657,17084,131.85160619560688,31.242692,34.797177,463,78.139,31.243369,34.798062,31.243369,34.798062,31.242301 34.797139 31.241354 34.796718 31.241178 34.796852 31.241935 34.797795 31.243296 34.797970 31.243384 34.798034,31.242692 34.798034 31.243224 34.798034 31.243356 34.798020 31.243376 34.798056
28071,37316,15857,17080,25.685434196673516,31.603595,34.777696,19,24.248,31.60339,34.77763,31.60339,34.77763,31.603594 34.777640 31.603429 34.777574,31.603618 34.777624 31.603410 34.777549
28232,37314,16067,17082,41.1427285525182,31.261725,34.809208,41,45.286,31.261923,34.809011,31.261923,34.809011,31.261691 34.809187 31.261800 34.808943 31.261923 34.809008,31.261700 34.809191 31.261809 34.808980 31.261814 34.808911 31.261933 34.808991
28468,37308,16336,17088,84.59406626841786,31.369321,34.798609,92,68.401,31.36992,34.79834,31.36992,34.79834,31.369320 34.798600 31.369275 34.798604 31.369263 34.798472 31.369925 34.798415,31.369312 34.798476 31.369925 34.798420
28473,37308,16355,17088,93.35248573342687,31.369231,34.798624,87,78.489,31.36992,34.79834,31.36992,34.79834,31.369275 34.798604 31.369263 34.798472 31.369925 34.798415,31.369222 34.798484 31.369925 34.798420
28598,37290,17900,17106,128.46498398994268,31.516706,34.587004,164,255.232,31.51571,34.58705,31.51571,34.58705,31.516713 34.587023 31.516797 34.586982 31.516666 34.586572 31.515698 34.586512,31.516749 34.586980 31.516636 34.586697 31.516246 34.586935 31.516104 34.586894 31.516021 34.586947 31.515987 34.587068 31.515980 34.587205 31.516003 34.587409 31.516087 34.587567 31.516032 34.587610 31.516006 34.587682 31.515912 34.587698 31.515903 34.587269 31.515709 34.587269
28625,37290,19130,17106,199.42791914577032,31.517498,34.585156,318,459.75,31.51571,34.58705,31.51571,34.58705,31.517310 34.585218 31.517691 34.586063 31.515698 34.586512,31.517480 34.585167 31.517590 34.585513 31.517626 34.585708 31.517541 34.585893 31.517373 34.586030 31.516574 34.586221 31.516567 34.586368 31.516636 34.586697 31.516246 34.586935 31.516104 34.586894 31.516021 34.586947 31.515987 34.587068 31.515980 34.587205 31.516003 34.587409 31.516087 34.587567 31.516032 34.587610 31.516006 34.587682 31.515912 34.587698 31.515903 34.587269 31.515709 34.587269
28865,37312,19379,17084,238.71599562881252,31.241665,34.796479,361,548.04,31.243369,34.798062,31.243369,34.798062,31.241635 34.796439 31.241178 34.796852 31.241935 34.797795 31.243296 34.797970 31.243384 34.798034,31.241630 34.796432 31.242003 34.795980 31.242526 34.795301 31.242622 34.795240 31.242697 34.795226 31.242791 34.795258 31.243369 34.795862 31.243408 34.795973 31.243457 34.796019 31.243444 34.796212 31.243451 34.797738 31.243463 34.797910 31.243504 34.797964 31.243756 34.798023 31.243356 34.798020 31.243376 34.798056
29220,37290,19734,17106,241.27557030069656,31.518048,34.586041,265,425.709,31.51571,34.58705,31.51571,34.58705,31.518040 34.585988 31.515698 34.586512,31.518043 34.586013 31.516567 34.586368 31.516636 34.586697 31.516246 34.586935 31.516104 34.586894 31.516021 34.586947 31.515987 34.587068 31.515980 34.587205 31.516003 34.587409 31.516087 34.587567 31.516032 34.587610 31.516006 34.587682 31.515912 34.587698 31.515903 34.587269 31.515709 34.587269
29247,37316,19761,17080,246.19195655866292,31.603941,34.775400,325,315.733,31.60339,34.77763,31.60339,34.77763,31.603914 34.775363 31.602645 34.777095 31.603407 34.777566,31.603925 34.775383 31.602715 34.776898 31.602670 34.777196 31.602767 34.777308 31.602850 34.777363 31.603410 34.777549
29309,37358,20001,17038,197.1233788101014,32.082642,34.796580,220,182.935,32.08369,34.79739,32.08369,34.79739,32.082631 34.796601 32.082479 34.796372 32.083380 34.796769 32.083826 34.797274,32.082678 34.796410 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
29311,37358,20010,17038,195.60723632998204,32.084015,34.800294,392,274.763,32.08377,34.79894,32.08377,34.79894,32.084058 34.800298 32.083053 34.801068 32.082960 34.800821 32.083768 34.798940,32.084131 34.800356 32.084110 34.800412 32.083911 34.800663 32.083876 34.800654 32.083842 34.800668 32.083814 34.800718 32.083762 34.800758 32.083727 34.800716 32.083736 34.800521 32.083545 34.800195 32.083503 34.800204 32.083452 34.800191 32.083433 34.800130 32.083771 34.799963 32.083772 34.798940
29325,37358,20029,17038,217.46197538876712,32.084093,34.800513,385,269.702,32.08377,34.79894,32.08377,34.79894,32.084053 34.800488 32.083053 34.801068 32.082960 34.800821 32.083768 34.798940,32.084121 34.800552 32.083948 34.800729 32.083930 34.800679 32.083876 34.800654 32.083842 34.800668 32.083814 34.800718 32.083762 34.800758 32.083727 34.800716 32.083736 34.800521 32.083545 34.800195 32.083503 34.800204 32.083452 34.800191 32.083433 34.800130 32.083771 34.799963 32.083772 34.798940
29479,37358,20348,17038,345.8997380156606,32.085263,34.795060,691,552.652,32.08369,34.79739,32.08369,34.79739,32.085262 34.795066 32.082683 34.794544 32.082173 34.796192 32.083380 34.796769 32.083826 34.797274,32.085271 34.794987 32.085760 34.795070 32.085729 34.795257 32.085678 34.795339 32.085415 34.795547 32.085357 34.795502 32.085283 34.795477 32.085008 34.795419 32.084814 34.796741 32.084795 34.796773 32.084769 34.796792 32.084723 34.796787 32.084504 34.796717 32.084468 34.796790 32.084411 34.796848 32.083534 34.796561 32.083503 34.796711 32.083764 34.796798 32.083646 34.797372 32.083691 34.797386
29482,37292,20353,17104,234.82942722933663,32.055649,34.783313,350,360.573,32.05445,34.78483,32.05445,34.78483,32.055645 34.783346 32.054473 34.783205 32.054858 34.783412 32.054966 34.783616 32.054452 34.784808,32.055648 34.783321 32.055667 34.783324 32.055641 34.783498 32.055308 34.783439 32.054860 34.783414 32.054855 34.783503 32.054778 34.783527 32.054944 34.783631 32.054398 34.784834 32.054313 34.784833 32.054312 34.784861 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
29497,37362,20371,17034,107.65953543807476,32.164347,34.816742,501,425.975,32.163752,34.818477,32.163752,34.818477,32.164372 34.816698 32.164959 34.817098 32.165212 34.817122 32.165205 34.817185 32.164989 34.817315 32.164724 34.818961 32.163736 34.818591,32.164355 34.816725 32.164720 34.816962 32.164953 34.817038 32.164842 34.817108 32.164983 34.817209 32.164771 34.818699 32.164780 34.818790 32.164889 34.818805 32.164890 34.818683 32.164691 34.818604 32.164655 34.818778 32.164575 34.818793 32.164547 34.818822 32.164411 34.818807 32.163873 34.818606 32.163743 34.818592
29629,37346,20544,17050,296.954572558031,32.033655,34.757460,514,730.331,32.03556,34.75971,32.03556,34.75971,32.033688 34.757470 32.033673 34.757534 32.035456 34.757898 32.035563 34.758590 32.036341 34.758666 32.036043 34.759175 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.033649 34.757498 32.033699 34.757508 32.033550 34.758437 32.034454 34.758624 32.034472 34.758683 32.034628 34.758691 32.034786 34.758721 32.034871 34.758675 32.034969 34.758668 32.035151 34.758704 32.035177 34.758655 32.035284 34.758616 32.035687 34.758608 32.036318 34.758655 32.036306 34.758843 32.036243 34.759036 32.036125 34.759176 32.036067 34.759196 32.036058 34.759293 32.035926 34.759332 32.035864 34.759387 32.035798 34.759474 32.035739 34.759633 32.035714 34.759856 32.035769 34.760069 32.035873 34.760232 32.035829 34.760273 32.035915 34.760362 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
29678,37358,20594,17038,234.32214090518494,32.083220,34.795828,338,206.649,32.08369,34.79739,32.08369,34.79739,32.083184 34.795826 32.083119 34.796239 32.082506 34.796050 32.082431 34.796351 32.083380 34.796769 32.083826 34.797274,32.083181 34.795818 32.083054 34.796504 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
